CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,Tenure_y,IsActiveMember,Exited
15691906,Esposito,664,Germany,Female,49.0,5,"€ 108,876.75","€ 127,421.78",2,No,5,No,1
15793424,Tan,663,Spain,Female,28.0,8,"€ 136,054.45","€ 61,274.70",2,No,8,No,0
15577905,Hammond,660,French,Male,34.0,8,"€ 182,262.66","€ 106,486.66",2,Yes,8,Yes,0
15667216,Chung,579,France,Female,29.0,10,"€ 129,209.09","€ 73,194.52",2,Yes,10,Yes,0
15673971,Houghton,655,Germany,Female,44.0,6,"€ 64,853.51","€ 146,498.76",1,No,6,No,1
15701238,Chia,683,French,Male,47.0,1,"€ 148,989.15",€ 0.00,2,No,1,No,0
15644849,Zikoranachidimma,655,France,Female,32.0,2,"€ 71,047.51",€ 0.00,1,Yes,2,Yes,0
15635531,Boag,575,Spain,Female,30.0,8,"€ 185,341.63",€ 0.00,2,No,8,No,0
15632263,Pagnotto,574,Spain,Male,30.0,5,"€ 137,793.35","€ 120,355.00",1,No,5,No,0
15720110,Oluchukwu,795,FRA,Male,32.0,2,"€ 198,317.23","€ 117,265.21",1,Yes,2,Yes,0
15619045,Baxter,776,France,Female,43.0,4,"€ 162,137.50",€ 0.00,2,Yes,4,Yes,0
15697510,Tien,707,Spain,Female,52.0,7,"€ 109,688.82",€ 0.00,1,No,7,No,1
15784923,Chimezie,705,Germany,Female,37.0,3,"€ 36,320.87","€ 109,974.22",1,Yes,3,Yes,1
15567383,Slone,678,Germany,Female,44.0,2,"€ 31,384.86","€ 98,009.13",2,Yes,2,Yes,0
15732621,Martin,663,France,Male,34.0,10,"€ 114,083.73",€ 0.00,1,Yes,10,Yes,0
15757981,Loggia,748,FRA,Male,66.0,8,"€ 163,331.65",€ 0.00,1,Yes,8,Yes,0
15727819,Hartley,677,Spain,Female,34.0,10,"€ 50,777.77","€ 171,671.90",1,Yes,10,Yes,0
15738088,Parkin,634,Spain,Male,63.0,10,"€ 30,772.86",€ 0.00,2,No,10,No,1
15765173,Lin,350,France,Female,60.0,3,"€ 113,796.15",€ 0.00,1,No,3,No,1
15665159,Brooks,727,FRA,Male,61.0,0,"€ 188,729.08","€ 128,213.96",2,Yes,0,Yes,1
15618203,Tien,773,Germany,Male,51.0,8,"€ 86,701.40","€ 116,197.65",2,Yes,8,Yes,0
15791452,Dann,675,French,Male,39.0,1,"€ 153,129.22",€ 0.00,2,No,1,No,0
15638159,Trentino,649,Spain,Female,36.0,6,"€ 19,825.09","€ 86,607.39",1,No,6,No,0
15585466,Russo,552,France,Male,29.0,10,"€ 12,186.83",€ 0.00,2,No,10,No,0
15677310,Christie,761,Germany,Male,62.0,5,"€ 86,920.97","€ 98,854.34",1,No,5,No,1
15646262,Ross,622,FRA,Male,31.0,7,"€ 35,408.77",€ 0.00,1,No,7,No,0
15656901,Nnonso,615,France,Male,59.0,8,"€ 165,576.55",€ 0.00,2,Yes,8,Yes,0
15621093,Teng,681,Germany,Male,31.0,4,"€ 48,226.76","€ 97,338.19",2,No,4,No,0
15592123,Buccho,768,France,Male,30.0,6,"€ 199,454.37",€ 0.00,2,Yes,6,Yes,0
15589200,Madukaife,617,Spain,Male,34.0,9,"€ 118,749.58",€ 0.00,2,No,9,No,0
15602934,Dunn,452,France,Female,33.0,6,"€ 151,623.91","€ 131,698.57",2,No,6,No,0
15812720,Hooker,807,Germany,Male,37.0,10,"€ 172,097.95","€ 130,110.45",2,Yes,10,Yes,0
15695383,Griffin,567,Spain,Male,44.0,9,"€ 87,677.15",€ 0.00,2,No,9,No,0
15723064,Kistler,603,Spain,Male,24.0,1,"€ 21,858.28","€ 165,149.13",2,No,1,No,0
15761606,Law,617,Spain,Female,37.0,9,"€ 123,866.28","€ 101,707.80",1,No,9,No,0
15650322,Grigoryeva,701,FRA,Female,34.0,3,"€ 74,694.41","€ 105,588.66",1,Yes,3,Yes,0
15669782,Chu,820,Germany,Male,39.0,9,"€ 16,770.31","€ 111,336.89",1,No,9,No,1
15751628,Onyemachukwu,438,FRA,Male,60.0,7,"€ 49,424.60","€ 78,391.17",1,Yes,7,Yes,0
15809057,Lu,600,Spain,Female,27.0,6,"€ 172,031.22",€ 0.00,2,Yes,6,Yes,0
15617052,Watson,782,France,Male,34.0,9,"€ 183,021.06",€ 0.00,1,No,9,No,1
15590810,Fallaci,638,Germany,Female,41.0,9,"€ 73,979.85","€ 144,326.09",1,No,9,No,1
15801293,Ni,850,Germany,Male,27.0,1,"€ 26,265.18","€ 101,278.25",2,Yes,1,Yes,0
15770968,Leason,741,Germany,Female,19.0,8,"€ 24,857.25","€ 108,711.57",2,No,8,No,0
15572356,Tsai,689,Spain,Male,73.0,1,"€ 167,969.15","€ 108,555.07",1,Yes,1,Yes,0
15603247,Bruner,743,Germany,Female,35.0,1,"€ 189,307.70","€ 146,781.24",1,No,1,No,0
15619116,Wallace,493,France,Female,36.0,2,"€ 99,770.30",€ 0.00,2,Yes,2,Yes,0
15691792,Young,416,Spain,Male,35.0,8,"€ 119,712.78",€ 0.00,1,No,8,No,0
15783276,Forbes,725,FRA,Female,25.0,9,"€ 168,607.74",€ 0.00,2,Yes,9,Yes,0
15766137,Muir,497,FRA,Male,34.0,2,"€ 83,087.13",€ 0.00,2,Yes,2,Yes,0
15574554,Pugh,537,Germany,Male,66.0,8,"€ 130,664.79","€ 103,291.25",2,Yes,8,Yes,0
15578671,Webb,706,Spain,Female,29.0,1,"€ 133,267.69","€ 209,490.21",1,Yes,1,Yes,1
15716608,Walker,651,Spain,Male,38.0,2,"€ 67,029.82",€ 0.00,3,No,2,No,1
15690670,Cox,720,French,Male,33.0,2,"€ 141,031.08",€ 0.00,2,Yes,2,Yes,0
15630466,Maclean,797,French,Male,45.0,8,"€ 125,110.02",€ 0.00,1,No,8,No,0
15630349,Hollis,543,Spain,Male,23.0,5,"€ 117,832.39",€ 0.00,2,No,5,No,0
15803801,Jamieson,454,France,Male,34.0,4,"€ 198,817.72",€ 0.00,2,No,4,No,0
15647890,Su,691,French,Male,37.0,9,"€ 146,411.60","€ 149,405.18",1,Yes,9,Yes,0
15606115,P'eng,510,France,Female,52.0,6,"€ 131,312.56","€ 191,665.21",1,Yes,6,Yes,1
15714642,Hawkins,792,Spain,Female,40.0,7,"€ 141,652.20",€ 0.00,1,No,7,No,0
15741181,Ndubuagha,721,France,Male,41.0,6,"€ 64,477.25","€ 135,071.12",1,Yes,6,Yes,0
15773973,Hill,765,FRA,Male,41.0,2,"€ 191,215.61",€ 0.00,2,Yes,2,Yes,0
15758546,Norton,850,Spain,Male,39.0,8,"€ 37,090.44",€ 0.00,2,Yes,8,Yes,0
15598940,Achebe,681,Germany,Male,38.0,6,"€ 57,517.71","€ 181,804.34",2,Yes,6,Yes,0
15669783,Simpson,586,France,Female,60.0,3,"€ 63,241.21","€ 47,020.65",2,Yes,3,Yes,1
15624993,Chiang,753,FRA,Female,36.0,7,"€ 44,567.83","€ 128,518.98",1,Yes,7,Yes,1
15760568,Dalrymple,593,Germany,Female,38.0,5,"€ 135,337.11","€ 142,658.04",2,Yes,5,Yes,0
15699047,Chukwuemeka,674,French,Female,21.0,9,"€ 33,964.03","€ 120,150.39",2,Yes,9,Yes,0
15616168,Ojiofor,610,French,Female,35.0,7,"€ 61,623.19","€ 81,905.95",1,Yes,7,Yes,0
15773146,Rubeo,652,France,Male,26.0,3,"€ 168,989.77","€ 137,998.20",2,Yes,3,Yes,0
15770375,Fanucci,850,Germany,Female,26.0,8,"€ 74,425.41","€ 123,126.29",1,No,8,No,0
15589725,Zubarev,740,FRA,Female,51.0,4,"€ 178,929.84",€ 0.00,2,Yes,4,Yes,0
15710034,T'ao,637,Germany,Male,43.0,1,"€ 101,382.86","€ 135,645.29",2,Yes,1,Yes,1
15800806,Pai,685,Spain,Male,31.0,7,"€ 180,769.55","€ 122,449.31",2,Yes,7,Yes,0
15570485,Udegbunam,558,Spain,Male,40.0,4,"€ 92,378.54","€ 161,766.87",1,No,4,No,0
15575391,Claypool,677,France,Female,37.0,3,"€ 38,252.25",€ 0.00,2,Yes,3,Yes,0
15790750,Manfrin,592,Germany,Male,36.0,10,"€ 146,111.35","€ 123,187.51",1,Yes,10,Yes,0
15714832,Baker,652,Germany,Male,36.0,9,"€ 72,350.17","€ 150,956.71",1,No,9,No,0
15619953,Efremov,662,Spain,Female,42.0,6,"€ 48,242.38","€ 105,021.28",1,No,6,No,0
15673929,Chin,543,French,Male,64.0,4,"€ 148,305.82",€ 0.00,2,Yes,4,Yes,0
15578835,Brookes,675,Spain,Female,50.0,1,"€ 8,270.06","€ 133,204.91",1,Yes,1,Yes,0
15752388,Doyle,643,Spain,Female,35.0,6,"€ 41,549.64",€ 0.00,2,Yes,6,Yes,0
15797081,Ajuluchukwu,611,Germany,Female,49.0,9,"€ 138,656.81","€ 115,488.52",2,Yes,9,Yes,1
15570194,Ikemefuna,412,French,Male,29.0,5,"€ 12,510.53",€ 0.00,2,No,5,No,0
15580149,Fowler,638,Spain,Male,41.0,7,"€ 43,889.41",€ 0.00,2,No,7,No,0
15777708,Liao,824,Spain,Female,38.0,3,"€ 192,800.25",€ 0.00,2,No,3,No,0
15769955,Onuora,683,FRA,Female,40.0,1,"€ 75,762.00",€ 0.00,2,No,1,No,0
15810444,Aksenov,562,Germany,Female,39.0,6,"€ 9,854.72","€ 130,565.02",1,No,6,No,1
15645593,Trevisani,599,France,Female,41.0,2,"€ 115,724.78","€ 91,328.71",1,No,2,No,0
15765345,Wood,753,French,Male,35.0,4,"€ 106,303.40",€ 0.00,2,Yes,4,Yes,0
15760873,Lombardo,594,France,Male,50.0,7,"€ 183,868.01","€ 81,310.34",1,Yes,7,Yes,0
15794178,Walpole,657,French,Male,34.0,3,"€ 153,895.46","€ 107,136.60",1,No,3,No,0
15589361,Chikwendu,716,Spain,Male,34.0,9,"€ 66,695.71",€ 0.00,1,Yes,9,Yes,0
15662483,Ko,850,French,Male,43.0,7,"€ 173,851.11",€ 0.00,2,Yes,7,Yes,0
15809736,Steigrad,664,France,Male,46.0,2,"€ 177,423.02",€ 0.00,1,Yes,2,Yes,1
15731148,Isayeva,558,FRA,Male,33.0,0,"€ 109,096.71","€ 108,477.49",1,Yes,0,Yes,1
15774328,Boni,606,Germany,Male,40.0,1,"€ 166,656.18","€ 144,757.97",2,Yes,1,Yes,0
15646969,Anayolisa,776,Spain,Male,33.0,2,"€ 176,921.00",€ 0.00,2,Yes,2,Yes,0
15718769,Fallaci,557,Spain,Male,36.0,1,"€ 98,413.10","€ 113,110.26",1,No,1,No,0
15610226,Fenton,614,FRA,Female,27.0,9,"€ 77,500.81","€ 106,414.57",2,No,9,No,0
15616270,Chao,620,Spain,Male,42.0,4,"€ 119,747.08","€ 106,920.91",1,Yes,4,Yes,0
15790717,Osinachi,695,Spain,Male,35.0,7,"€ 160,387.98",€ 0.00,2,No,7,No,0
15635703,Chu,729,Germany,Female,39.0,1,"€ 193,715.00","€ 131,513.26",1,Yes,1,Yes,0
15616365,Obiuto,571,FRA,Female,53.0,2,"€ 28,045.77",€ 0.00,2,No,2,No,0
15630244,Chu,457,France,Male,40.0,10,"€ 150,757.35","€ 134,320.23",2,No,10,No,0
15734714,Nash,559,French,Female,29.0,3,"€ 82,252.28","€ 79,715.36",1,No,3,No,0
15721433,Hixson,664,French,Female,38.0,4,"€ 154,395.56","€ 74,306.19",2,No,4,No,0
15590201,Fiorentini,500,Spain,Female,50.0,5,"€ 83,866.35",€ 0.00,4,Yes,5,Yes,1
15590828,Chidimma,782,Germany,Male,42.0,7,"€ 39,830.10","€ 126,428.38",1,No,7,No,0
15752097,Chiazagomekpere,708,Spain,Male,38.0,8,"€ 12,429.22","€ 99,640.89",1,No,8,No,0
15800031,Laura,681,France,Male,43.0,3,"€ 18,772.50","€ 66,338.68",1,Yes,3,Yes,1
15630857,Wu,674,Spain,Female,39.0,6,"€ 9,574.83",€ 0.00,2,Yes,6,Yes,0
15689953,Toscani,697,Spain,Male,43.0,10,"€ 188,486.94","€ 128,226.37",1,No,10,No,0
15759733,McMillan,774,France,Female,26.0,5,"€ 64,716.08",€ 0.00,2,Yes,5,Yes,0
15810826,Chiekwugo,624,French,Male,36.0,6,"€ 84,749.96",€ 0.00,2,No,6,No,0
15668009,Hendley,747,Spain,Male,37.0,1,"€ 180,551.76",€ 0.00,2,Yes,1,Yes,0
15743456,Birnie,715,FRA,Female,32.0,10,"€ 60,907.49",€ 0.00,2,No,10,No,0
15725762,Kemp,808,France,Male,24.0,4,"€ 174,107.04","€ 122,168.65",1,No,4,No,0
15761713,Johnstone,678,FRA,Female,43.0,7,"€ 110,405.90","€ 178,074.33",1,No,7,No,0
15769246,Lo Duca,813,Germany,Male,59.0,2,"€ 187,636.06","€ 135,078.41",1,No,2,No,1
15781129,Montgomery,687,Spain,Male,38.0,8,"€ 66,580.13","€ 69,434.40",2,Yes,8,Yes,1
15599124,Miller,832,France,Female,29.0,5,"€ 178,779.52",€ 0.00,2,No,5,No,0
15639004,Chiemezie,668,FRA,Male,72.0,2,"€ 70,783.61",€ 0.00,2,Yes,2,Yes,0
15810995,Wright,526,Germany,Male,34.0,3,"€ 46,772.36","€ 122,726.56",1,Yes,3,Yes,0
15653773,Shaw,457,FRA,Female,38.0,7,"€ 163,327.27","€ 164,496.99",1,Yes,7,Yes,0
15708357,Chapman,649,Spain,Female,38.0,8,"€ 103,760.53",€ 0.00,1,No,8,No,0
15733597,Y?an,669,French,Female,41.0,0,"€ 107,839.03","€ 150,219.41",2,No,0,No,0
15789560,Clark,668,French,Male,42.0,8,"€ 32,900.41","€ 187,534.79",1,Yes,8,Yes,1
15699524,Howells,466,France,Female,30.0,3,"€ 193,984.60",€ 0.00,1,No,3,No,0
15626475,Gamble,685,FRA,Male,30.0,2,"€ 140,889.32",€ 0.00,2,Yes,2,Yes,0
15810839,Rogers,610,FRA,Male,34.0,0,"€ 125,646.82","€ 103,108.17",1,No,0,No,0
15684318,McMillan,582,Germany,Female,50.0,6,"€ 20,344.02","€ 96,486.57",2,Yes,6,Yes,0
15768120,Brown,702,Germany,Male,36.0,9,"€ 174,268.87","€ 90,560.48",2,No,9,No,0
15712807,Robertson,556,Spain,Male,46.0,3,"€ 108,500.66","€ 131,764.96",1,Yes,3,Yes,1
15696371,Thomas,812,Spain,Female,24.0,1,"€ 83,247.14","€ 92,476.88",1,No,1,No,0
15675794,Hsing,645,Germany,Male,47.0,9,"€ 121,840.20","€ 152,076.93",1,No,9,No,1
15774277,Chiu,809,France,Male,43.0,2,"€ 132,908.07",€ 0.00,2,Yes,2,Yes,0
15603764,Chang,560,FRA,Male,49.0,4,"€ 100,075.10",€ 0.00,1,Yes,4,Yes,1
15618647,Kornilova,744,FRA,Male,29.0,1,"€ 119,327.75","€ 43,504.42",1,Yes,1,Yes,0
15614643,Chifo,731,Spain,Female,39.0,2,"€ 136,737.13",€ 0.00,2,No,2,No,0
15707696,Lu,471,Spain,Female,28.0,5,"€ 22,356.97",€ 0.00,2,Yes,5,Yes,0
15749583,Bellucci,686,Germany,Female,38.0,2,"€ 10,137.34","€ 93,569.86",3,No,2,No,1
15815125,Michael,668,Spain,Male,45.0,4,"€ 158,379.25","€ 102,486.21",2,Yes,4,Yes,0
15779620,Sinclair,575,France,Male,36.0,1,"€ 94,570.56",€ 0.00,1,Yes,1,Yes,0
15768233,Chukwuebuka,435,Germany,Male,37.0,8,€ 980.93,"€ 114,346.30",1,Yes,8,Yes,1
15637788,Schmidt,743,FRA,Male,23.0,3,"€ 95,583.45","€ 110,203.77",1,No,3,No,0
15777046,Parry,580,FRA,Female,39.0,9,"€ 86,044.98","€ 128,362.59",1,No,9,No,0
15788723,McIntyre,599,Germany,Female,49.0,10,"€ 166,236.38","€ 143,888.22",2,Yes,10,Yes,1
15790489,Lo Duca,534,Spain,Male,34.0,5,"€ 5,240.53","€ 170,600.78",1,Yes,5,Yes,0
15739476,Ferrari,680,France,Female,32.0,5,"€ 150,684.23",€ 0.00,1,Yes,5,Yes,0
15612670,Berry,631,Spain,Female,46.0,10,"€ 129,508.96",€ 0.00,2,Yes,10,Yes,0
15631222,Cattaneo,485,French,Female,39.0,2,"€ 70,665.16","€ 75,339.64",1,Yes,2,Yes,0
15658972,Foster,699,French,Female,40.0,8,"€ 102,085.35","€ 122,038.34",1,No,8,No,0
15724691,Gordon,712,French,Male,34.0,1,"€ 195,052.12",€ 0.00,2,Yes,1,Yes,0
15740442,May,603,France,Male,51.0,8,"€ 93,739.71","€ 186,825.57",1,No,8,No,1
15760427,Cameron,850,French,Male,40.0,6,"€ 65,612.12","€ 124,788.18",1,No,6,No,0
15677939,Ch'eng,584,FRA,Female,41.0,3,"€ 160,095.48",€ 0.00,2,Yes,3,Yes,0
15611599,Curtis,604,France,Female,71.0,2,"€ 49,506.82",€ 0.00,2,Yes,2,Yes,0
15633474,Whitehead,586,FRA,Male,51.0,2,"€ 92,406.22","€ 138,553.57",1,Yes,2,Yes,0
15671973,Chukwuemeka,467,Spain,Male,39.0,5,"€ 7,415.96",€ 0.00,2,Yes,5,Yes,0
15790019,Onwughara,520,France,Male,35.0,9,"€ 25,059.06","€ 105,387.89",1,Yes,9,Yes,0
15737735,Grant,683,Spain,Male,40.0,4,"€ 116,816.54","€ 95,053.10",1,Yes,4,Yes,1
15661745,Browne,557,FRA,Male,36.0,3,"€ 144,078.02",€ 0.00,1,Yes,3,Yes,0
15797065,Goloubev,613,Spain,Female,32.0,0,"€ 126,675.62",€ 0.00,2,Yes,0,Yes,0
15710671,Gordon,786,FRA,Male,34.0,3,"€ 183,682.09","€ 137,361.96",1,No,3,No,0
15656522,Sutherland,593,Spain,Male,32.0,10,"€ 166,850.57","€ 158,537.42",1,No,10,No,0
15705085,Quesada,670,Spain,Female,29.0,9,"€ 27,359.19",€ 0.00,2,No,9,No,0
15744873,Wright,657,Germany,Female,48.0,5,"€ 101,314.65","€ 143,595.87",1,No,5,No,1
15781914,Simmons,718,Germany,Male,32.0,9,"€ 27,979.16","€ 169,947.41",2,Yes,9,Yes,0
15637354,Yobachukwu,623,France,Female,24.0,7,"€ 109,470.34","€ 148,167.83",2,Yes,7,Yes,0
15717307,Read,496,French,Male,31.0,5,"€ 93,713.13",€ 0.00,2,No,5,No,0
15746695,Wunder,429,French,Female,39.0,6,"€ 74,870.99","€ 48,023.83",1,No,6,No,0
15804962,Nnaife,606,France,Male,36.0,1,"€ 192,387.51","€ 155,655.46",1,Yes,1,Yes,1
15665378,Shen,499,France,Female,46.0,6,"€ 73,457.55",€ 0.00,2,No,6,No,0
15757865,Powell,642,French,Male,62.0,7,"€ 61,120.75",€ 0.00,2,Yes,7,Yes,0
15578787,Goddard,641,FRA,Female,52.0,4,"€ 90,964.54",€ 0.00,1,No,4,No,1
15794323,Buckley,673,French,Male,32.0,8,"€ 116,969.73","€ 121,240.76",1,No,8,No,0
15697546,McIntyre,570,France,Female,36.0,3,"€ 92,118.75",€ 0.00,2,No,3,No,0
15629519,Yen,472,French,Female,37.0,1,"€ 48,357.90",€ 0.00,2,Yes,1,Yes,0
15624703,Okonkwo,550,Germany,Male,35.0,9,"€ 197,325.40","€ 129,847.75",2,No,9,No,0
15570002,Burlingame,625,Germany,Female,55.0,8,"€ 135,853.62","€ 118,772.71",4,No,8,No,1
15808566,Hs?,516,French,Male,46.0,2,"€ 169,122.54",€ 0.00,2,Yes,2,Yes,0
15805463,Board,682,Germany,Male,32.0,2,"€ 164,170.46","€ 105,163.88",2,Yes,2,Yes,0
15709136,Adams,620,FRA,Male,28.0,8,"€ 199,909.32",€ 0.00,2,Yes,8,Yes,0
15801605,Rizzo,626,France,Female,39.0,0,"€ 83,295.09",€ 0.00,2,Yes,0,Yes,0
15567855,Chukwufumnanya,623,FRA,Female,29.0,1,"€ 39,382.06",€ 0.00,2,No,1,No,0
15675141,Fraser,569,FRA,Female,35.0,4,"€ 184,748.23","€ 93,934.63",1,No,4,No,0
15665759,Russell,724,French,Female,69.0,5,"€ 62,280.91","€ 117,866.92",1,Yes,5,Yes,0
15761487,Yefimova,678,FRA,Female,55.0,5,"€ 196,794.11",€ 0.00,1,Yes,5,Yes,1
15700394,Palermo,713,Spain,Female,26.0,4,"€ 144,682.17","€ 122,857.46",2,No,4,No,1
15631162,Bergamaschi,631,France,Male,32.0,10,"€ 196,342.66",€ 0.00,2,Yes,10,Yes,0
15630641,Shao,846,FRA,Female,37.0,6,"€ 41,516.44","€ 127,103.97",1,Yes,6,Yes,0
15585066,Chimaraoke,660,French,Female,43.0,1,"€ 112,026.10",€ 0.00,1,Yes,1,Yes,1
15722991,McGregor,567,FRA,Male,54.0,9,"€ 52,035.29","€ 96,402.96",1,No,9,No,1
15737404,Kesteven,731,French,Male,31.0,1,"€ 185,466.85","€ 132,512.26",1,Yes,1,Yes,0
15722409,Ritchie,693,Spain,Male,47.0,8,"€ 80,149.27","€ 107,604.66",1,Yes,8,Yes,0
15806420,Jenks,772,French,Male,34.0,9,"€ 170,980.86",€ 0.00,2,No,9,No,0
15658148,Udokamma,657,France,Male,38.0,7,"€ 185,827.74",€ 0.00,2,No,7,No,0
15810660,Boyle,774,Germany,Male,34.0,4,"€ 113,407.26","€ 120,875.23",2,Yes,4,Yes,0
15709780,Azuka,667,France,Female,37.0,9,"€ 67,734.79","€ 71,786.90",2,Yes,9,Yes,0
15727350,Pai,516,French,Female,37.0,8,"€ 3,363.36","€ 113,143.12",1,No,8,No,0
15752312,Howells,551,Spain,Male,49.0,1,"€ 135,757.27","€ 150,777.72",2,Yes,1,Yes,0
15616745,Hs?,542,Spain,Male,35.0,2,"€ 22,314.55","€ 174,894.53",1,Yes,2,Yes,0
15572294,Kelly,623,French,Male,28.0,7,"€ 129,526.57",€ 0.00,1,No,7,No,0
15674110,Walton,701,France,Female,43.0,2,"€ 37,266.43","€ 160,416.56",1,Yes,2,Yes,0
15662501,Ebelechukwu,583,FRA,Male,48.0,3,"€ 60,017.46","€ 91,246.53",1,No,3,No,1
15649239,Vasilieva,731,Spain,Male,46.0,10,"€ 153,015.42",€ 0.00,2,No,10,No,0
15700424,Hsiao,461,FRA,Female,35.0,5,"€ 54,209.02",€ 0.00,1,Yes,5,Yes,0
15636388,Abrego,702,Germany,Female,23.0,7,"€ 114,603.96","€ 98,775.23",1,No,7,No,0
15713975,Gibson,565,Germany,Female,47.0,10,"€ 165,849.49","€ 139,756.12",1,No,10,No,1
15592925,Giordano,711,Spain,Male,42.0,3,"€ 16,392.72","€ 177,626.77",3,Yes,3,Yes,1
15581626,Mancini,664,FRA,Male,54.0,8,"€ 162,719.69",€ 0.00,1,Yes,8,Yes,1
15641319,Afanasyeva,518,Spain,Male,50.0,4,"€ 107,112.25",€ 0.00,1,No,4,No,1
15723481,Wright,728,Spain,Male,42.0,8,"€ 41,823.22",€ 0.00,2,Yes,8,Yes,0
15787825,Okwudiliolisa,585,Germany,Male,37.0,6,"€ 99,907.29","€ 152,496.82",1,Yes,6,Yes,0
15710726,Hughes,573,France,Male,52.0,8,"€ 178,229.04",€ 0.00,2,Yes,8,Yes,0
15627195,Parrott,568,Germany,Male,26.0,1,"€ 22,095.73","€ 112,930.28",2,No,1,No,0
15657957,Hughes,602,Germany,Female,26.0,8,"€ 197,861.16","€ 113,674.20",1,No,8,No,1
15676117,Zinachukwudi,603,France,Male,44.0,9,"€ 138,328.24",€ 0.00,1,No,9,No,0
15607874,Keane,687,France,Male,38.0,0,"€ 137,276.83","€ 144,450.58",1,Yes,0,Yes,0
15796993,McCollum,741,FRA,Male,52.0,1,"€ 21,834.40","€ 171,236.30",2,No,1,No,1
15649858,Simpson,469,Spain,Male,37.0,9,"€ 119,890.86","€ 96,776.49",1,Yes,9,Yes,0
15811032,Gambrell,477,Germany,Female,58.0,8,"€ 24,564.70","€ 145,984.92",1,Yes,8,Yes,0
15679963,Moretti,737,Germany,Male,43.0,8,"€ 10,209.80","€ 96,353.80",1,No,8,No,0
15579131,Ricci,835,France,Male,25.0,7,"€ 83,449.65",€ 0.00,2,Yes,7,Yes,0
15572428,Rieke,717,Germany,Female,33.0,0,"€ 81,508.10","€ 115,777.23",1,Yes,0,Yes,0
15622461,Ndubuagha,562,France,Female,51.0,7,"€ 32,626.21","€ 122,822.00",2,No,7,No,0
15636105,Chung,758,Spain,Male,61.0,2,"€ 43,982.41",€ 0.00,2,Yes,2,Yes,0
15583849,Ts'ai,408,FRA,Male,40.0,3,"€ 124,874.23",€ 0.00,2,No,3,No,0
15718780,Cox,650,Spain,Female,32.0,4,"€ 118,324.75","€ 79,450.09",1,Yes,4,Yes,0
15739271,Lei,582,Germany,Male,33.0,2,"€ 22,113.93","€ 122,394.00",1,Yes,2,Yes,0
15697129,Ulyanova,706,Spain,Female,43.0,1,"€ 31,962.77",€ 0.00,2,No,1,No,0
15763415,Gray,567,Germany,Male,41.0,0,"€ 105,746.94","€ 134,378.89",1,Yes,0,Yes,0
15796617,McGregor,720,France,Male,29.0,2,"€ 39,925.52",€ 0.00,2,No,2,No,0
15626628,Tretiakova,631,Spain,Female,31.0,2,"€ 127,630.88","€ 88,161.85",2,No,2,No,0
15765857,Genovesi,623,Spain,Male,41.0,2,"€ 28,778.98","€ 142,412.13",1,No,2,No,0
15742511,Gordon,514,FRA,Male,35.0,3,"€ 10,008.68","€ 121,030.90",1,No,3,No,0
15786433,Aitken,650,Germany,Female,35.0,3,"€ 24,482.16","€ 165,982.43",2,Yes,3,Yes,0
15685805,Ginikanwa,673,Spain,Female,35.0,6,"€ 98,618.79",€ 0.00,2,No,6,No,0
15627971,Coates,504,France,Female,32.0,8,"€ 16,281.94","€ 206,663.75",1,No,8,No,0
15783025,Piazza,723,Germany,Male,37.0,3,"€ 121,239.65","€ 94,661.53",2,No,3,No,0
15726289,Cawood,645,FRA,Male,25.0,0,"€ 42,669.37","€ 174,400.36",1,No,0,No,0
15802118,Ignatieff,664,Spain,Male,41.0,7,"€ 164,924.11","€ 123,428.69",1,Yes,7,Yes,0
15607990,Gallo,760,Spain,Male,43.0,6,"€ 157,337.29","€ 175,735.50",1,Yes,6,Yes,0
15695932,Yelverton,766,Spain,Male,36.0,5,"€ 153,831.60","€ 78,381.13",1,Yes,5,Yes,0
15812279,William,634,FRA,Male,37.0,5,"€ 168,781.80","€ 115,345.86",2,No,5,No,0
15687558,Mault,640,Germany,Female,31.0,10,"€ 168,469.65","€ 118,613.34",1,No,10,No,0
15729065,Mackay,784,Germany,Male,28.0,2,"€ 170,829.87","€ 109,960.06",2,Yes,2,Yes,0
15698902,McIntyre,547,Germany,Female,42.0,1,"€ 86,207.49","€ 142,703.40",1,No,1,No,1
15570192,Henry,608,Germany,Female,40.0,8,"€ 61,164.45","€ 121,729.42",1,No,8,No,0
15809265,Kao,547,French,Female,35.0,4,"€ 133,287.73",€ 0.00,1,Yes,4,Yes,0
15745201,Frewin,612,France,Female,43.0,4,"€ 77,128.23","€ 139,496.35",2,Yes,4,Yes,0
15580623,Yefremova,573,Spain,Male,28.0,8,"€ 77,660.03",€ 0.00,2,No,8,No,0
15578156,Anenechukwu,615,Spain,Male,32.0,5,"€ 56,897.10","€ 138,521.83",1,Yes,5,Yes,0
15631063,Trentino,710,France,Female,33.0,2,"€ 72,945.32",€ 0.00,2,No,2,No,0
15692577,Tomlinson,674,Germany,Female,38.0,10,"€ 45,418.12","€ 83,727.68",1,No,10,No,0
15810910,Royston,702,Spain,Female,38.0,9,"€ 158,527.45",€ 0.00,2,Yes,9,Yes,0
15723217,Cremonesi,616,FRA,Male,37.0,9,"€ 111,312.96",€ 0.00,1,No,9,No,0
